source_ip_address,source_port_number,destination_ip_address,destination_port_number,is_ack,destination_mac_address,acknowledge_number,is_rst,is_cwr,is_fin,total_ip_packet_length,window_size,network_protocol,is_psh,is_syn,is_urg,transport_protocol,ttl,ip_identifier,sequence_number,is_ece,source_mac_address,attack_flag,attack_step,attack_name
127.0.0.5,9366,127.0.0.25,443,1,00:00:00:00:00:00,3777999945,0,0,0,234,685,IP,1,0,0,TCP,64,20173,1176133529,0,00:00:00:00:00:00,0,benign,benign
127.0.0.5,9364,127.0.0.25,443,1,00:00:00:00:00:00,3769123554,0,0,0,234,685,IP,1,0,0,TCP,64,34774,3873085064,0,00:00:00:00:00:00,0,benign,benign
127.0.0.5,9362,127.0.0.25,443,1,00:00:00:00:00:00,3779443654,0,0,0,234,685,IP,1,0,0,TCP,64,7347,486804963,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176133711,0,0,0,1500,235,IP,0,0,0,TCP,49,17231,3777999945,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176133711,0,0,0,1500,235,IP,0,0,0,TCP,49,17232,3778001393,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761353962,0,0,0,1500,235,IP,0,0,0,TCP,49,5540,3785548452,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761353962,0,0,0,1500,235,IP,0,0,0,TCP,49,5541,3785549900,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176133711,0,0,0,1252,235,IP,1,0,0,TCP,49,17233,3778002841,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761353962,0,0,0,1252,235,IP,1,0,0,TCP,49,5542,3785551348,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761353962,0,0,0,366,235,IP,1,0,0,TCP,49,5543,3785552548,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176133711,0,0,0,366,235,IP,1,0,0,TCP,49,17234,3778004041,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,6016,3548418113,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,82,1869,IP,1,0,0,TCP,64,6017,3548419501,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,6018,3548419531,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,6019,3548420919,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,6016,3548418113,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,82,1869,IP,1,0,0,TCP,64,6017,3548419501,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,6018,3548419531,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,6019,3548420919,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,6016,3548418113,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,82,1869,IP,1,0,0,TCP,64,6017,3548419501,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,6018,3548419531,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,6019,3548420919,0,00:00:00:00:00:00,0,benign,benign
127.0.0.5,9366,127.0.0.25,443,1,00:00:00:00:00:00,3778004355,0,0,0,52,775,IP,0,0,0,TCP,64,20177,1176133711,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,6016,3548418113,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,82,1869,IP,1,0,0,TCP,64,6017,3548419501,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,6018,3548419531,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,6019,3548420919,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,6016,3548418113,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,82,1869,IP,1,0,0,TCP,64,6017,3548419501,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,6018,3548419531,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,6019,3548420919,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,6016,3548418113,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,82,1869,IP,1,0,0,TCP,64,6017,3548419501,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,6018,3548419531,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,6019,3548420919,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9364,1,00:00:00:00:00:00,3873085246,0,0,0,1500,235,IP,0,0,0,TCP,49,46572,3769123554,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9364,1,00:00:00:00:00:00,3873085246,0,0,0,1500,235,IP,0,0,0,TCP,49,46573,3769125002,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9362,1,00:00:00:00:00:00,486805145,0,0,0,52,235,IP,0,0,0,TCP,49,19663,3779443654,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9364,1,00:00:00:00:00:00,3873085246,0,0,0,1252,235,IP,1,0,0,TCP,49,46574,3769126450,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9364,1,00:00:00:00:00:00,3873085246,0,0,0,366,235,IP,1,0,0,TCP,49,46575,3769127650,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9362,1,00:00:00:00:00:00,486805145,0,0,0,1500,235,IP,0,0,0,TCP,49,19664,3779443654,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9362,1,00:00:00:00:00:00,486805145,0,0,0,1500,235,IP,0,0,0,TCP,49,19665,3779445102,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9362,1,00:00:00:00:00:00,486805145,0,0,0,1252,235,IP,1,0,0,TCP,49,19666,3779446550,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9362,1,00:00:00:00:00:00,486805145,0,0,0,366,235,IP,1,0,0,TCP,49,19667,3779447750,0,00:00:00:00:00:00,0,benign,benign
127.0.0.2,9784,127.0.0.1,9020,1,00:00:00:00:00:00,3548419531,0,0,0,52,32679,IP,0,0,0,TCP,64,0,4049664687,0,00:00:00:00:00:00,0,benign,benign
127.0.0.2,9784,127.0.0.1,9020,1,00:00:00:00:00:00,3548420919,0,0,0,52,32768,IP,0,0,0,TCP,64,0,4049664687,0,00:00:00:00:00:00,0,benign,benign
127.0.0.5,9366,127.0.0.25,443,1,00:00:00:00:00:00,3778004355,0,0,0,178,775,IP,1,0,0,TCP,64,20178,1176133711,0,00:00:00:00:00:00,0,benign,benign
127.0.0.5,9364,127.0.0.25,443,1,00:00:00:00:00:00,3769126450,0,0,0,52,730,IP,0,0,0,TCP,64,34776,3873085246,0,00:00:00:00:00:00,0,benign,benign
127.0.0.5,9362,127.0.0.25,443,1,00:00:00:00:00:00,3779445102,0,0,0,52,707,IP,0,0,0,TCP,64,7348,486805145,0,00:00:00:00:00:00,0,benign,benign
127.0.0.2,9784,127.0.0.1,9020,1,00:00:00:00:00:00,3548419531,0,0,0,52,32679,IP,0,0,0,TCP,64,0,4049664687,0,00:00:00:00:00:00,0,benign,benign
127.0.0.2,9784,127.0.0.1,9020,1,00:00:00:00:00:00,3548420919,0,0,0,52,32768,IP,0,0,0,TCP,64,0,4049664687,0,00:00:00:00:00:00,0,benign,benign
127.0.0.5,9362,127.0.0.25,443,1,00:00:00:00:00:00,3779448064,0,0,0,52,775,IP,0,0,0,TCP,64,7351,486805145,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1146,1869,IP,1,0,0,TCP,64,6020,3548422307,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1146,1869,IP,1,0,0,TCP,64,6020,3548422307,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354088,0,0,0,326,235,IP,1,0,0,TCP,49,5544,3785552862,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176133837,0,0,0,326,235,IP,1,0,0,TCP,49,17235,3778004355,0,00:00:00:00:00:00,0,benign,benign
127.0.0.2,9784,127.0.0.1,9020,1,00:00:00:00:00:00,3548423401,0,0,0,52,32699,IP,0,0,0,TCP,64,0,4049664687,0,00:00:00:00:00:00,0,benign,benign
127.0.0.2,9784,127.0.0.1,9020,1,00:00:00:00:00:00,3548423401,0,0,0,52,32699,IP,0,0,0,TCP,64,0,4049664687,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17236,3778004629,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17237,3778006077,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17238,3778007525,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17239,3778008973,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17236,3778004629,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17237,3778006077,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17238,3778007525,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17239,3778008973,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17237,3778006077,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17240,3778010421,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17241,3778011869,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17242,3778013317,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17243,3778014765,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17244,3778016213,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17245,3778017661,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17246,3778019109,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17247,3778020557,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17248,3778022005,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17249,3778023453,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17250,3778024901,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17251,3778026349,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5545,3785553136,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5546,3785554584,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5547,3785556032,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5548,3785557480,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5549,3785558928,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5550,3785560376,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5551,3785561824,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5552,3785563272,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5553,3785564720,0,00:00:00:00:00:00,0,benign,benign
127.0.0.5,9366,127.0.0.25,443,1,00:00:00:00:00:00,3778013317,0,0,0,52,934,IP,0,0,0,TCP,64,20182,1176134063,0,00:00:00:00:00:00,0,benign,benign
127.0.0.5,9366,127.0.0.25,443,1,00:00:00:00:00:00,3778016213,0,0,0,52,979,IP,0,0,0,TCP,64,20183,1176134063,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17246,3778019109,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17247,3778020557,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17248,3778022005,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17249,3778023453,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17250,3778024901,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17251,3778026349,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5545,3785553136,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5546,3785554584,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5547,3785556032,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5548,3785557480,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5549,3785558928,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5550,3785560376,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5551,3785561824,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5552,3785563272,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5553,3785564720,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5545,3785553136,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5546,3785554584,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5547,3785556032,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5548,3785557480,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5549,3785558928,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5550,3785560376,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5551,3785561824,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5552,3785563272,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5553,3785564720,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5548,3785557480,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5552,3785563272,0,00:00:00:00:00:00,0,benign,benign
127.0.0.5,9366,127.0.0.25,443,1,00:00:00:00:00:00,3778027797,0,0,0,52,1160,IP,0,0,0,TCP,64,20187,1176134063,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5554,3785566168,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5555,3785567616,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5556,3785569064,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5557,3785570512,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5558,3785571960,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5559,3785573408,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5560,3785574856,0,00:00:00:00:00:00,0,benign,benign
127.0.0.5,9360,127.0.0.25,443,1,00:00:00:00:00:00,3785556032,0,0,0,52,843,IP,0,0,0,TCP,64,18281,761354315,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17252,3778027797,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17253,3778029245,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17254,3778030693,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,1500,243,IP,0,0,0,TCP,49,17255,3778032141,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9366,1,00:00:00:00:00:00,1176134063,0,0,0,889,243,IP,1,0,0,TCP,49,17256,3778033589,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9362,1,00:00:00:00:00:00,486805271,0,0,0,326,235,IP,1,0,0,TCP,49,19668,3779448064,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5561,3785576304,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5562,3785577752,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5563,3785579200,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5564,3785580648,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5565,3785582096,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5566,3785583544,0,00:00:00:00:00:00,0,benign,benign
127.0.0.5,9362,127.0.0.25,443,1,00:00:00:00:00:00,3779448338,0,0,0,279,798,IP,1,0,0,TCP,64,7353,486805271,0,00:00:00:00:00:00,0,benign,benign
127.0.0.5,9360,127.0.0.25,443,1,00:00:00:00:00:00,3785579200,0,0,0,52,1205,IP,0,0,0,TCP,64,18289,761354315,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5564,3785580648,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5565,3785582096,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5566,3785583544,0,00:00:00:00:00:00,0,benign,benign
127.0.0.25,443,127.0.0.5,9360,1,00:00:00:00:00:00,761354315,0,0,0,1500,243,IP,0,0,0,TCP,49,5567,3785584992,0,00:00:00:00:00:00,0,benign,benign
